tak_tidak_kagak bisa_sanggup_dapat checkout,tak_tidak_kagak bisa_sanggup_dapat,tidak bisa checkout,TRUE,tidak bisa checkout,-1,632
cape comppain ha responsif_tanggap_peka_paham rusak_buruk_kasar_busuk_negatif_jelek_cacat,cape sini responsif_tanggap_peka_paham rusak_buruk_kasar_busuk_negatif_jelek_cacat,cape comppain sini ha tanggap buruk pernah,TRUE,cape comppain sini ha tanggap buruk pernah,-1,633
tipe_versi_cara_jenis terupdated pilih wni foreigner klik nama_kata_istilah_kondisi_term and condition klik accept nya hp tak_tidak_kagak tak_tidak_kagak bisa_sanggup_dapat scroll klik tombol accep nya,tipe_versi_cara_jenis terupdated pilih foreigner klik nama_kata_istilah_kondisi_term condition klik nya hp tak_tidak_kagak tak_tidak_kagak bisa_sanggup_dapat buat_bagi_untuk_akan klik tombol nya,versi yg terupdated pilih wni foreigner klik term and condition klik accept nya bagi hp tidak tidak bisa scroll untuk klik tombol accep nya,TRUE,versi yg terupdated pilih wni foreigner klik term and condition klik accept nya bagi hp tidak tidak bisa scroll untuk klik tombol accep nya,-1,634
tak_tidak_kagak percaya,tak_tidak_kagak percaya,tidak percaya,TRUE,tidak percaya,-1,635
tak_tidak_kagak bisa_sanggup_dapat checkout otomatis,tak_tidak_kagak bisa_sanggup_dapat otomatis,tidak bisa checkout otomatis,TRUE,tidak bisa checkout otomatis,-1,636
tentang_pantau_lihat_temu_kunjung tak_tidak_kagak tak_tidak_kagak smp old tak_tidak_kagak iok lompat scrolle tak_tidak_kagak asik,tentang_pantau_lihat_temu_kunjung tak_tidak_kagak tak_tidak_kagak old tak_tidak_kagak lompat scrolle tak_tidak_kagak,lihat tidak tidak smp old tidak iok lompat bawah scrolle tidak asik,TRUE,lihat tidak tidak smp old tidak iok lompat bawah scrolle tidak asik,0,637
berat_repot_sulit_payah_susah bangsa_orang_manusia make operasi_aplikasi operasi_aplikasi hebat_berat_fatal_parah_sulit_payah_beban_serius_susah_sangat_keras kalo buka_aktif tipikal operasi_aplikasi daerah_bumi_negeri_kota,berat_repot_sulit_payah_susah bangsa_orang_manusia make operasi_aplikasi operasi_aplikasi hebat_berat_fatal_parah_sulit_payah_beban_serius_susah_sangat_keras kalo buka_aktif tipikal operasi_aplikasi daerah_bumi_negeri_kota,susah orang mana make aplikasi aplikasi berat kalo buka tipikal aplikasi negeri,TRUE,susah orang mana make aplikasi aplikasi berat kalo buka tipikal aplikasi negeri,-1,638
adu_tabrak,adu_tabrak,tabrak,TRUE,tabrak,-1,639
jauh baik_bagus_keren dr,jauh baik_bagus_keren,yg jauh bagus dr,TRUE,yg jauh bagus dr,1,640
tak_tidak_kagak bisa_sanggup_dapat scan qr,tak_tidak_kagak bisa_sanggup_dapat qr,tidak bisa scan qr,TRUE,tidak bisa scan qr,-1,641
komit sadar_bangun_jaga publik_masyarakat_bangsa_rakyat republik indonesia sistuasi pandemic endemic dgn baharu system sinkron_cocok_sesuai sikon,komit sadar_bangun_jaga publik_masyarakat_bangsa_rakyat republik indonesia pandemic dgn baharu sinkron_cocok_sesuai yang,komit jaga masyarakat republik indonesia sistuasi pandemic endemic dgn baharu system sesuai sikon yg,TRUE,komit jaga masyarakat republik indonesia sistuasi pandemic endemic dgn baharu system sesuai sikon yg,0,642
anda gin,anda gin,anda anda gin,TRUE,anda anda gin,0,643
error butuh jaring internet,error butuh jaring,sering error butuh jaring internet,TRUE,sering error butuh jaring internet,0,644
baik_bagus_keren,baik_bagus_keren,bagus,TRUE,bagus,1,645
dingin,dingin,dingin,TRUE,dingin,1,646
syarat_maksud_janji_niat term_syarat_kondisi tak_tidak_kagak halaman_laman email ikan kembali_pulang_ulang,syarat_maksud_janji_niat term_syarat_kondisi tak_tidak_kagak halaman_laman email ikan kembali_pulang_ulang,janji syarat namun tidak lewat halaman email anda ikan terus kembali saya,TRUE,janji syarat namun tidak lewat halaman email anda ikan terus kembali saya,-1,647
tipe_versi_cara_jenis tak_tidak_kagak bisa_sanggup_dapat checkout tolong_bantu bugnya ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak,tipe_versi_cara_jenis tak_tidak_kagak bisa_sanggup_dapat tolong_bantu ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak,versi tidak bisa checkout tolong bugnya baik,TRUE,versi tidak bisa checkout tolong bugnya baik,-1,648
tolong_bantu ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak update tipe_versi_cara_jenis operasi_aplikasi tak_tidak_kagak bisa_sanggup_dapat check out check in manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi tipe_versi_cara_jenis nya berat_parah_payah_serius_sangat_keras tak_tidak_kagak bisa_sanggup_dapat check in karena_oleh_akibat nama_status_kualitas_situasi_posisi_kelas nya check out,tolong_bantu ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak tipe_versi_cara_jenis operasi_aplikasi tak_tidak_kagak bisa_sanggup_dapat manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi tipe_versi_cara_jenis lebih berat_parah_payah_serius_sangat_keras tak_tidak_kagak bisa_sanggup_dapat check in karena_oleh_akibat nama_status_kualitas_situasi_posisi_kelas check out,tolong baik update versi aplikasi saya tidak bisa check out saat check in guna aplikasi versi nya lebih parah tidak bisa check in tempat karena status nya check out,TRUE,tolong baik update versi aplikasi saya tidak bisa check out saat check in guna aplikasi versi nya lebih parah tidak bisa check in tempat karena status nya check out,-1,649
scan aja tak_tidak_kagak,aja tak_tidak_kagak,scan aja tidak,TRUE,scan aja tidak,-1,650
jelek update tak_tidak_kagak bisa_sanggup_dapat check out gilir masuk_kena_turun_sampai tak_tidak_kagak bisa_sanggup_dapat tak_tidak_kagak check out,jelek tak_tidak_kagak bisa_sanggup_dapat out gilir masuk_kena_turun_sampai tak_tidak_kagak bisa_sanggup_dapat tak_tidak_kagak out,jelek update tidak bisa check out gilir masuk tidak bisa tidak check out,TRUE,jelek update tidak bisa check out gilir masuk tidak bisa tidak check out,-1,651
operasi_aplikasi rusak_buruk_kasar_busuk_negatif_jelek_cacat,operasi_aplikasi rusak_buruk_kasar_busuk_negatif_jelek_cacat,sangat aplikasi sangat buruk,TRUE,sangat aplikasi sangat buruk,-1,652
nama_status_kualitas_situasi_posisi_kelas warga_warna_kelas operasi_aplikasi hitam_buruk tes antigen kunjung_cepat_lekas_segera tak_tidak_kagak pindai_ubah_ganti_pindah warga_warna_kelas operasi_aplikasi habis_sudah_telah lapor email tak_tidak_kagak tindaklanjut tetapi_hanya_cuma_saja berat_repot_sulit_payah_susah publik_masyarakat_bangsa_rakyat,nama_status_kualitas_situasi_posisi_kelas warga_warna_kelas operasi_aplikasi hitam_buruk tes antigen kunjung_cepat_lekas_segera tak_tidak_kagak pindai_ubah_ganti_pindah warga_warna_kelas operasi_aplikasi habis_sudah_telah lapor email tak_tidak_kagak seperti_laksana_sesuai berat_repot_sulit_payah_susah publik_masyarakat_bangsa_rakyat,status warna aplikasi hitam padahal sudah tes antigen kunjung tidak ubah warna aplikasi sudah lapor email tidak tindaklanjut seperti hanya susah masyarakat,TRUE,status warna aplikasi hitam padahal sudah tes antigen kunjung tidak ubah warna aplikasi sudah lapor email tidak tindaklanjut seperti hanya susah masyarakat,-1,653
hasil terimakasih bagi_cinta_sayang_beri_kasih_prihatin,hasil bagi_cinta_sayang_beri_kasih_prihatin,hasil terimakasih kasih,TRUE,hasil terimakasih kasih,1,654
surat_sertifikat vaksin hanya_cuma_saja nyata_jelas_terang_valid vaksin gimana dh kacao,surat_sertifikat vaksin hanya_cuma_saja nyata_jelas_terang_valid vaksin dh,sertifikat vaksin belum cuma terang sudah vaksin gimana dh kacao,TRUE,sertifikat vaksin belum cuma terang sudah vaksin gimana dh kacao,-1,655
update tipe_versi_cara_jenis tak_tidak_kagak bisa_sanggup_dapat login,update tipe_versi_cara_jenis tak_tidak_kagak bisa_sanggup_dapat,di update versi sama tidak bisa login,TRUE,di update versi sama tidak bisa login,-1,656
kunjung_cepat_lekas_segera akurat tahan_kuat_kebal_sabar_stabil pada_di_dalam tingkat kemamp annya,kunjung_cepat_lekas_segera akurat tahan_kuat_kebal_sabar_stabil pada_di_dalam tingkat annya,ini cepat akurat tahan bahkan di tingkat kemamp annya,TRUE,ini cepat akurat tahan bahkan di tingkat kemamp annya,-1,657
dasar_usul_ide_saran yang sangkut_kait tentang_dari_sejak_semenjak_pada posisi_lokasi_tempat,dasar_usul_ide_saran yang sangkut_kait tentang_dari_sejak_semenjak_pada posisi_lokasi_tempat,usul buat yg sangkut terlalu dari lokasi,TRUE,usul buat yg sangkut terlalu dari lokasi,-1,658
oke_ya,oke_ya,oke,TRUE,oke,1,659
apk deformed,deformed,apk deformed,TRUE,apk deformed,-1,660
rusak_butut_buruk_busuk,rusak_butut_buruk_busuk,busuk,TRUE,busuk,-1,661
antarmuka manfaat_guna_bagi_fungsi_untuk_buat rusak_buruk_kasar_busuk_negatif_jelek_cacat tingkat negeri_kampung_lokasi_wilayah_tempat_area_daerah_bidang_alam_zona rugi_turun_habis_pergi_hilang_hapus_tanggal_pecah_mati_lenyap teks_surat menu potong_buah ponsel,antarmuka manfaat_guna_bagi_fungsi_untuk_buat rusak_buruk_kasar_busuk_negatif_jelek_cacat tingkat negeri_kampung_lokasi_wilayah_tempat_area_daerah_bidang_alam_zona rugi_turun_habis_pergi_hilang_hapus_tanggal_pecah_mati_lenyap teks_surat menu potong_buah,antarmuka guna buruk tingkat daerah hilang teks menu potong ponsel,TRUE,antarmuka guna buruk tingkat daerah hilang teks menu potong ponsel,-1,662
utk cek surat_sertifikat sll nik sdh option identitas_nama_kata_tanda_status emng identitas_nama_kata_tanda_status bisa_sanggup_dapat pake dr nik,cek surat_sertifikat nik option identitas_nama_kata_tanda_status identitas_nama_kata_tanda_status bisa_sanggup_dapat dr nik,utk cek sertifikat sll nik sdh option nama emng nama bisa pake dr nik,TRUE,utk cek sertifikat sll nik sdh option nama emng nama bisa pake dr nik,0,663
oke_ya,oke_ya,oke,TRUE,oke,1,664
update tak_tidak_kagak pilih check out device umum tak_tidak_kagak selesai_sedia qr code check out tak_tidak_kagak bisa_sanggup_dapat scan tanda_jam tunggu tak_tidak_kagak check out otomatis,tak_tidak_kagak pilih out semua_beberapa tak_tidak_kagak selesai_sedia code out tak_tidak_kagak bisa_sanggup_dapat tanda_jam tunggu tak_tidak_kagak out otomatis,update tidak pilih check out device beberapa umum tidak sedia qr code check out tidak bisa scan jam tunggu tidak check out otomatis yang,TRUE,update tidak pilih check out device beberapa umum tidak sedia qr code check out tidak bisa scan jam tunggu tidak check out otomatis yang,-1,665
error mulu cek in susahhhhh rusak_buruk_busuk_jelek_butut lahhhh,mulu cek susahhhhh rusak_buruk_busuk_jelek_butut,error mulu cek in susahhhhh butut lahhhh,TRUE,error mulu cek in susahhhhh butut lahhhh,-1,666
tak_tidak_kagak masuk_kena_turun_sampai manfaat_guna_bagi_fungsi_untuk_buat tak_tidak_kagak temu,tak_tidak_kagak masuk_kena_turun_sampai manfaat_guna_bagi_fungsi_untuk_buat tak_tidak_kagak temu,tidak masuk sekali guna tidak temu,TRUE,tidak masuk sekali guna tidak temu,-1,667
tak_tidak_kagak bisa_sanggup_dapat register tak_tidak_kagak bisa_sanggup_dapat login useless app,tak_tidak_kagak bisa_sanggup_dapat register tak_tidak_kagak bisa_sanggup_dapat useless,tidak bisa register tidak bisa login useless app,TRUE,tidak bisa register tidak bisa login useless app,-1,668
komentar_saran bisa_sanggup_dapat unjung scan qr codenya bisa_sanggup_dapat langsung check in tak_tidak_kagak tekan check in check out scan qrnya lupa data_statistik_informasi_fakta_bukti masuk_kena_turun_sampai servernya meleset_cacat_salah_lupa terimakasih bagi_cinta_sayang_beri_kasih_prihatin,komentar_saran bisa_sanggup_dapat unjung scan codenya bisa_sanggup_dapat langsung in tak_tidak_kagak tekan in out scan kalau_coba_jika lupa data_statistik_informasi_fakta_bukti masuk_kena_turun_sampai tentu_tentang_bagi_sama_untuk_mau_akan_buat_pada meleset_cacat_salah_lupa bagi_cinta_sayang_beri_kasih_prihatin,boleh saran bisa unjung saat scan qr codenya bisa langsung check in tidak tekan check in check out telah scan qrnya jika lupa data yang masuk servernya akan salah terimakasih kasih,TRUE,boleh saran bisa unjung saat scan qr codenya bisa langsung check in tidak tekan check in check out telah scan qrnya jika lupa data yang masuk servernya akan salah terimakasih kasih,0,669
gagal_rusak_kalah login teruss wahh pegawai daerah_bumi_negeri_kota,gagal_rusak_kalah teruss pegawai daerah_bumi_negeri_kota,gagal login teruss wahh pegawai negeri,TRUE,gagal login teruss wahh pegawai negeri,-1,670
operasi_aplikasi pintar,operasi_aplikasi pintar,aplikasi pintar,TRUE,aplikasi pintar,1,671
tak_tidak_kagak bisa_sanggup_dapat check in,tak_tidak_kagak bisa_sanggup_dapat in,hari tidak bisa check in,TRUE,hari tidak bisa check in,-1,672
upgrade operasi_aplikasi jalan pilih menu anggota_anak_keluarga_warga_orang negeri_kampung_wilayah_daerah_dunia_negara_zona lahir_terbit_keluar_hidup_timbul_muncul popup tuju pintar_bijak privasi ceklist manfaat_guna_maksud_erti_arti_makna terima term_syarat_kondisi operasi_aplikasi tak_tidak_kagak respon tak_tidak_kagak bisa_sanggup_dapat masuk_kena_turun_sampai menu hp huawei,operasi_aplikasi jalan pilih menu anggota_anak_keluarga_warga_orang negeri_kampung_wilayah_daerah_dunia_negara_zona lahir_terbit_keluar_hidup_timbul_muncul tuju pintar_bijak privasi ceklist manfaat_guna_maksud_erti_arti_makna terima term_syarat_kondisi operasi_aplikasi tak_tidak_kagak tak_tidak_kagak bisa_sanggup_dapat masuk_kena_turun_sampai menu huawei,upgrade aplikasi jalan telah pilih menu warga negara muncul popup tuju bijak privasi di ceklist yg arti terima syarat aplikasi tidak respon tidak bisa masuk menu hp huawei,TRUE,upgrade aplikasi jalan telah pilih menu warga negara muncul popup tuju bijak privasi di ceklist yg arti terima syarat aplikasi tidak respon tidak bisa masuk menu hp huawei,-1,673
app nya tak_tidak_kagak tak_tidak_kagak logout kunjung_cepat_lekas_segera pada_di_dalam nya tolong_bantu operasi_aplikasi,nya tak_tidak_kagak tak_tidak_kagak saya_kami kunjung_cepat_lekas_segera pada_di_dalam nya tolong_bantu operasi_aplikasi,app nya mana tidak karena tidak logout saya kunjung yg di telah nya tolong aplikasi,TRUE,app nya mana tidak karena tidak logout saya kunjung yg di telah nya tolong aplikasi,-1,674
payah_lama_lambat_lelet_idiot,payah_lama_lambat_lelet_idiot,lambat,TRUE,lambat,-1,675
sertikat vaksin operasi_aplikasi agustus laly vaksin,vaksin operasi_aplikasi agustus vaksin,sertikat vaksin belum aplikasi agustus laly vaksin,TRUE,sertikat vaksin belum aplikasi agustus laly vaksin,-1,676
sudh masuk_kena_turun_sampai tp down hp merk xiaomi operasi_aplikasi tak_tidak_kagak ngerti sdah waktu_saat_ketika_kali waktu_saat_ketika_kali spt jd syrat istimewa_utama_sempurna kmana kirim data_tanda_informasi_fakta_bukti screenshot kemna sungguh_betul_ya_iya_oke,masuk_kena_turun_sampai down hp xiaomi operasi_aplikasi tak_tidak_kagak sdah waktu_saat_ketika_kali waktu_saat_ketika_kali jd istimewa_utama_sempurna suka_sedia_mau_akan_sanggup kirim data_tanda_informasi_fakta_bukti kemna,sudh masuk tp down apa hp merk xiaomi dari aplikasi tidak ngerti sdah kali kali spt jd syrat utama kmana mau kirim bukti screenshot kemna ya,TRUE,sudh masuk tp down apa hp merk xiaomi dari aplikasi tidak ngerti sdah kali kali spt jd syrat utama kmana mau kirim bukti screenshot kemna ya,0,677
vaksinasi waktu_saat_ketika_kali milik mohon_minta_harap tak_tidak_kagak bisa_sanggup_dapat berangkat_pergi_hilang dana_mal,vaksinasi waktu_saat_ketika_kali milik mohon_minta_harap tak_tidak_kagak bisa_sanggup_dapat berangkat_pergi_hilang dana_mal,saya vaksinasi kali saya milik dua harap saya tidak bisa pergi mal,TRUE,saya vaksinasi kali saya milik dua harap saya tidak bisa pergi mal,0,678
surat_sertifikat vaksin lahir_terbit_keluar_hidup_timbul_muncul jga pdhal dah vaksin tolong_bantu d angkat_bantu_beri_tolong_dukung,surat_sertifikat vaksin lahir_terbit_keluar_hidup_timbul_muncul pdhal dah vaksin tolong_bantu angkat_bantu_beri_tolong_dukung,sertifikat vaksin muncul jga pdhal dah vaksin tolong d bantu,TRUE,sertifikat vaksin muncul jga pdhal dah vaksin tolong d bantu,-1,679
oke_ya,oke_ya,oke,TRUE,oke,1,680
udah vaksin ko data_statistik_informasi_fakta_bukti sertipikat padahal udah,vaksin data_statistik_informasi_fakta_bukti belum udah,udah vaksin ko data sertipikat belum padahal udah,TRUE,udah vaksin ko data sertipikat belum padahal udah,-1,681
baik_bagus_keren,baik_bagus_keren,bagus,TRUE,bagus,1,682
izin vaksin tgl kemaren data_statistik_informasi_fakta_bukti no hp kirim vaksin manfaat_guna_bagi_fungsi_untuk_buat nomor_angka kedaluwarsa_periode_tempo_lama_lambat_lelet sdh tak_tidak_kagak sibuk_dinamis_giat_rajin_aktif kawan_teman beda_asing_lain link surat_sertifikat kirim sms sms cara_sistem_ikhtiar_usaha link surat_sertifikat kode_logo_tanda_kualitas_alamat_bukti_sinyal sdh vaksin nanya operator vaksin sdh sistem_orde tak_tidak_kagak bisa_sanggup_dapat meubah kalau_coba_jika cari operasi_aplikasi tahu_peduli lindung saya_kami daya_isi data_statistik_informasi_fakta_bukti tahu_peduli lindung tak_tidak_kagak surat_sertifikat terimakasih bagi_cinta_sayang_beri_kasih_prihatin,izin vaksin kemaren data_statistik_informasi_fakta_bukti hp kirim vaksin manfaat_guna_bagi_fungsi_untuk_buat nomor_angka kedaluwarsa_periode_tempo_lama_lambat_lelet tak_tidak_kagak sibuk_dinamis_giat_rajin_aktif kawan_teman beda_asing_lain surat_sertifikat kirim belum selesai_beres_jadi link surat_sertifikat kode_logo_tanda_kualitas_alamat_bukti_sinyal vaksin operator vaksin sistem_orde tak_tidak_kagak bisa_sanggup_dapat kalau_coba_jika cari operasi_aplikasi tahu_peduli lindung saya_kami daya_isi data_statistik_informasi_fakta_bukti tahu_peduli lindung tak_tidak_kagak surat_sertifikat bagi_cinta_sayang_beri_kasih_prihatin,izin vaksin tgl kemaren waktu data no hp kirim vaksin guna nomor lama sdh tidak aktif teman lain link sertifikat yg kirim sms belum sms jadi cara link sertifikat tanda sdh vaksin nanya operator tempat vaksin sdh sistem tidak bisa meubah coba cari aplikasi peduli lindung saja saya isi data di peduli lindung tidak dapat sertifikat terimakasih kasih jawab,TRUE,izin vaksin tgl kemaren waktu data no hp kirim vaksin guna nomor lama sdh tidak aktif teman lain link sertifikat yg kirim sms belum sms jadi cara link sertifikat tanda sdh vaksin nanya operator tempat vaksin sdh sistem tidak bisa meubah coba cari aplikasi peduli lindung saja saya isi data di peduli lindung tidak dapat sertifikat terimakasih kasih jawab,0,683
data_statistik_informasi_fakta_bukti update kait kondisi_posisi_situasi_status situasi_status_kondisi dlm tangan,data_statistik_informasi_fakta_bukti kait kondisi_posisi_situasi_status situasi_status_kondisi tangan,beri data update kait situasi kondisi dlm tangan,TRUE,beri data update kait situasi kondisi dlm tangan,1,684
angkat_bantu_beri_tolong_dukung,angkat_bantu_beri_tolong_dukung,sangat bantu,TRUE,sangat bantu,1,685
joss percaya_aman_kuat_mantap,percaya_aman_kuat_mantap,joss mantap,TRUE,joss mantap,1,686
nikmat_enak_segar ribetnya,nikmat_enak_segar,enak ribetnya,TRUE,enak ribetnya,0,687
baik_bagus_keren fakta_berita_informasi_data penuh_sempurna_besar_lengkap,baik_bagus_keren fakta_berita_informasi_data penuh_sempurna_besar_lengkap,bagus informasi lengkap,TRUE,bagus informasi lengkap,1,688
operasi_aplikasi,operasi_aplikasi,aplikasi,TRUE,aplikasi,1,689
oke_ya,oke_ya,oke,TRUE,oke,1,690
baik_bagus_keren,baik_bagus_keren,bagus,TRUE,bagus,1,691
operasi_aplikasi nya baik_bagus_keren,operasi_aplikasi baik_bagus_keren,aplikasi nya bagus,TRUE,aplikasi nya bagus,1,692
tak_tidak_kagak bisa_sanggup_dapat daya_isi kolom tanggal_bulan_hari lahir_keluar_timbul_jadi_muncul,tak_tidak_kagak bisa_sanggup_dapat daya_isi kolom tanggal_bulan_hari lahir_keluar_timbul_jadi_muncul,tidak bisa isi kolom tanggal lahir,TRUE,tidak bisa isi kolom tanggal lahir,-1,693
baik_bagus_keren,baik_bagus_keren,bagus,TRUE,bagus,1,694
operasi_aplikasi sederhana_agar_gampang_mudah_ringan_lancar manfaat_guna_bagi_fungsi_untuk_buat angkat_bantu_beri_tolong_dukung utk kategori_kelas_jenis wilayah_tempat_area_daerah_alam_zona covid suatu negeri_wilayah_area_daerah_alam_zona tahu_peduli utk prokes nama_status_kualitas_situasi_posisi_kelas vaksin tips cegah sebar_bagi_kirim covid,operasi_aplikasi sederhana_agar_gampang_mudah_ringan_lancar manfaat_guna_bagi_fungsi_untuk_buat angkat_bantu_beri_tolong_dukung kategori_kelas_jenis wilayah_tempat_area_daerah_alam_zona lahir_tampil_hidup_sedia_ada_jadi_muncul negeri_wilayah_area_daerah_alam_zona tahu_peduli prokes nama_status_kualitas_situasi_posisi_kelas vaksin cegah sebar_bagi_kirim,aplikasi mudah guna bantu utk kategori zona covid ada suatu wilayah peduli utk prokes tahu status vaksin tips cegah sebar covid,TRUE,aplikasi mudah guna bantu utk kategori zona covid ada suatu wilayah peduli utk prokes tahu status vaksin tips cegah sebar covid,1,695
siip daah,daah,siip daah,TRUE,siip daah,1,696
percaya_aman_kuat_mantap,percaya_aman_kuat_mantap,mantap,TRUE,mantap,1,697
oke_ya,oke_ya,oke,TRUE,oke,1,698
angkat_bantu_beri_tolong_dukung,angkat_bantu_beri_tolong_dukung,bantu,TRUE,bantu,1,699
ok banger,banger,ok banger,TRUE,ok banger,1,700
manfaat_guna_bagi_fungsi_untuk_buat ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak,manfaat_guna_bagi_fungsi_untuk_buat ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak,guna baik,TRUE,guna baik,1,701
mentok_maksimal info,mentok_maksimal info,maksimal info,TRUE,maksimal info,1,702
masuk_kena_turun_sampai operasi_aplikasi aga berat_repot_sulit_payah_susah,masuk_kena_turun_sampai operasi_aplikasi aga berat_repot_sulit_payah_susah,masuk aplikasi aga susah,TRUE,masuk aplikasi aga susah,-1,703
operasi_aplikasi angkat_bantu_beri_tolong_dukung tentang_pantau_lihat_temu_kunjung update data_statistik_informasi_fakta_bukti negeri_wilayah_area_daerah_alam_zona,operasi_aplikasi angkat_bantu_beri_tolong_dukung tentang_pantau_lihat_temu_kunjung data_statistik_informasi_fakta_bukti negeri_wilayah_area_daerah_alam_zona,aplikasi bantu lihat update data satu wilayah,TRUE,aplikasi bantu lihat update data satu wilayah,1,704
percaya_aman_kuat_mantap,percaya_aman_kuat_mantap,mantap,TRUE,mantap,1,705
moga_agar angkat_bantu_beri_tolong_dukung,moga_agar angkat_bantu_beri_tolong_dukung,moga bantu,TRUE,moga bantu,1,706
percaya_aman_kuat_mantap,percaya_aman_kuat_mantap,mantap,TRUE,mantap,1,707
angkat_bantu_beri_tolong_dukung,angkat_bantu_beri_tolong_dukung,bantu,TRUE,bantu,1,708
alhamdulillah surat_sertifikat,alhamdulillah surat_sertifikat,alhamdulillah sertifikat,TRUE,alhamdulillah sertifikat,1,709
oke_ya,oke_ya,oke,TRUE,oke,1,710
vaksin copid tgl juni,vaksin tgl juni,sudah vaksin copid tgl juni,TRUE,sudah vaksin copid tgl juni,0,711
percaya_aman_kuat_mantap,percaya_aman_kuat_mantap,mantap,TRUE,mantap,1,712
operasi_aplikasi operasi_aplikasi aktual_mutakhir_baru_segar aj,operasi_aplikasi operasi_aplikasi aktual_mutakhir_baru_segar,aplikasi aplikasi tanya baru aj,TRUE,aplikasi aplikasi tanya baru aj,0,713
manfaat_guna_bagi_fungsi_untuk_buat,manfaat_guna_bagi_fungsi_untuk_buat,guna,TRUE,guna,1,714
baik_bagus_keren,baik_bagus_keren,bagus,TRUE,bagus,1,715
baik_bagus_keren,baik_bagus_keren,bagus,TRUE,bagus,1,716
oke_ya,oke_ya,oke,TRUE,oke,1,717
angkat_bantu_beri_tolong_dukung,angkat_bantu_beri_tolong_dukung,bantu,TRUE,bantu,1,718
serfikat seharisetelah vaksin percaya_aman_kuat_mantap,seharisetelah vaksin percaya_aman_kuat_mantap,serfikat seharisetelah vaksin mantap,TRUE,serfikat seharisetelah vaksin mantap,1,719
angkat_bantu_beri_tolong_dukung,angkat_bantu_beri_tolong_dukung,bantu,TRUE,bantu,1,720
oke_ya,oke_ya,oke,TRUE,oke,1,721
baik_bagus_keren angkat_bantu_beri_tolong_dukung,baik_bagus_keren angkat_bantu_beri_tolong_dukung,bagus bantu,TRUE,bagus bantu,1,722
alhamdulillah surat_sertifikat kirim telpon langsung cara_mode_jalan_proses_operasi_sistem saja_lagi_lumayan_pun_juga surat_sertifikat langsung lahir_terbit_keluar_hidup_timbul_muncul tak_tidak_kagak nyampe terimakasih kasiih,alhamdulillah surat_sertifikat kirim telpon langsung cara_mode_jalan_proses_operasi_sistem saja_lagi_lumayan_pun_juga surat_sertifikat langsung lahir_terbit_keluar_hidup_timbul_muncul tak_tidak_kagak terimakasih,alhamdulillah sertifikat kirim telpon langsung di proses saat juga sertifikat langsung muncul tidak nyampe terimakasih kasiih,TRUE,alhamdulillah sertifikat kirim telpon langsung di proses saat juga sertifikat langsung muncul tidak nyampe terimakasih kasiih,1,723
baik_bagus_keren angkat_bantu_beri_tolong_dukung sungguh_betul_sekali_banget_begitu_sangat,baik_bagus_keren angkat_bantu_beri_tolong_dukung sungguh_betul_sekali_banget_begitu_sangat,bagus bantu banget,TRUE,bagus bantu banget,1,724
tolong_bantu ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak kalo email akun x tolong_bantu beritahukan email pakai email akun surat_sertifikat akun x akun z tak_tidak_kagak bisa_sanggup_dapat tolong_bantu baharu,tolong_bantu ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak kalo email akun tolong_bantu email pakai email akun surat_sertifikat akun akun tak_tidak_kagak bisa_sanggup_dapat tolong_bantu baharu,tolong baik kalo ada email akun x tolong beritahukan email pakai email ada akun sertifikat akun x akun z tidak bisa tolong baharu,TRUE,tolong baik kalo ada email akun x tolong beritahukan email pakai email ada akun sertifikat akun x akun z tidak bisa tolong baharu,0,725
vaksin payah_lama_lambat_lelet_idiot,vaksin payah_lama_lambat_lelet_idiot,vaksin anda lambat,TRUE,vaksin anda lambat,0,726
tak_tidak_kagak bisa_sanggup_dapat akun sungguh_betul_ya_iya_oke,tak_tidak_kagak bisa_sanggup_dapat akun,saya tidak bisa akun ya,TRUE,saya tidak bisa akun ya,0,727
percaya_aman_kuat_mantap,percaya_aman_kuat_mantap,mantap,TRUE,mantap,1,728
percaya_aman_kuat_mantap,percaya_aman_kuat_mantap,mantap,TRUE,mantap,1,729
sngtt bgusss jouu,bgusss,sngtt bgusss jouu,TRUE,sngtt bgusss jouu,1,730
tampil_maju ok bisa_sanggup_dapat jadwal_register_daftar selesai_sedia faskes selesai_sedia,tampil_maju bisa_sanggup_dapat jadwal_register_daftar selesai_sedia yang selesai_sedia,tampil ok bisa daftar sedia faskes yg sedia,TRUE,tampil ok bisa daftar sedia faskes yg sedia,0,731
vaksin insya allah sehat_enak_fit_segar,vaksin insya allah sehat_enak_fit_segar,vaksin insya allah sehat,TRUE,vaksin insya allah sehat,1,732
sehat_enak_fit_segar,sehat_enak_fit_segar,sehat,TRUE,sehat,1,733
